Data,Energy,0
0,8866.371181979897,0.011067561549387383
1,8866.781270150947,0.020481061870570173
2,8867.19140370636,0.013399297065412282
3,8867.601582646137,0.0027325365844020864
4,8868.011806970277,0.009345761382685495
5,8868.422076678782,0.0002385054942646127
6,8868.83239177165,0.005997388278377432
7,8869.24275224888,-0.0034144754381581627
8,8869.653158110475,0.0038849853054469387
9,8870.063609356434,0.008666161741251621
10,8870.474105986756,0.011436262193152377
11,8870.884648001442,0.01609131839493406
12,8871.295235400492,0.000943419957384237
13,8871.705868183904,0.008328162616414274
14,8872.116546351683,0.006623358138754539
15,8872.527269903821,0.005640264078214541
16,8872.938038840326,0.0038342312840313184
17,8873.348853161195,0.004708467795676223
18,8873.759712866426,0.010255094244643728
19,8874.17061795602,0.013586540671018277
20,8874.58156842998,0.011823310282669676
21,8874.9925642883,0.006409809882736415
22,8875.403605530988,0.0026591525563784153
23,8875.814692158037,-0.0022920203633350097
24,8876.22582416945,0.006462109831653233
25,8876.637001565226,0.004896061345364947
26,8877.048224345368,0.002894303177857758
27,8877.459492509872,-0.0009755037242612583
28,8877.87080605874,0.002948094113247121
29,8878.282164991972,0.003524082250390712
30,8878.693569309566,0.0068399601194575905
31,8879.105019011526,0.0031095689113445272
32,8879.516514097848,0.00147927064614811
33,8879.928054568534,0.007782627712396833
34,8880.339640423583,0.009639211481968463
35,8880.751271662995,0.006547546114965977
36,8881.162948286774,0.00837353975859352
37,8881.574670294915,-0.006642629502735849
38,8881.986437687417,-0.006011847287080111
39,8882.398250464286,0.00010870068227411035
40,8882.810108625517,0.002867772275183005
41,8883.222012171113,0.0033145773095907844
42,8883.633961101072,0.00480431670037003
43,8884.045955415393,-0.0009801019339879852
44,8884.457995114079,0.0018927975412600159
45,8884.870080197128,-0.007020729741054695
46,8885.282210664542,0.002389027645734387
47,8885.69438651632,-0.0035569340975970688
48,8886.10660775246,0.006779302818120364
49,8886.518874372963,-0.0017900327137255615
50,8886.931186377831,-0.00035906857027898727
51,8887.343543767063,0.0011543795808906326
52,8887.75594654066,0.005696824424514781
53,8888.168394698618,0.005128378165378156
54,8888.58088824094,-0.0065226876655512765
55,8888.993427167627,-0.006253908652812137
56,8889.406011478675,-0.011213976557176016
57,8889.818641174088,-0.00954692272684066
58,8890.231316253865,-0.0034237690765771475
59,8890.644036718006,0.009025691633518866
60,8891.05680256651,0.0018510751016861783
61,8891.469613799378,-0.004585533180016942
62,8891.882470416609,-0.0003968122330545638
63,8892.295372418204,0.001087739171448753
64,8892.708319804164,-0.004601416221672615
65,8893.121312574487,-0.0017976076543052433
66,8893.534350729173,-0.004066445166439246
67,8893.947434268222,-0.008278632015410643
68,8894.360563191636,0.002494332782171753
69,8894.773737499412,0.005601329780967073
70,8895.186957191552,-0.0006691278779673302
71,8895.600222268058,-0.002049578776607999
72,8896.013532728924,-0.0021164990217825207
73,8896.426888574157,-0.011996742396254551
74,8896.840289803751,-0.007911954247419199
75,8897.253736417711,-0.006675272140009342
76,8897.667228416034,-0.003923027324207226
77,8898.080765798719,-0.0038456294032410943
78,8898.49434856577,-0.016568618153331088
79,8898.907976717182,-0.006157363766255008
80,8899.32165025296,-0.009027660217144066
81,8899.7353691731,-0.01007022783406018
82,8900.149133477604,-0.011151953437542505
83,8900.562943166473,-0.0013814965188233986
84,8900.976798239704,-0.007702322160196153
85,8901.3906986973,-0.010147604582820276
86,8901.804644539257,-0.006292276150515246
87,8902.218635765581,-0.008618071690945488
88,8902.632672376267,-0.007643960796185678
89,8903.046754371317,-0.0073623045370895075
90,8903.46088175073,-0.005228652019533557
91,8903.875054514507,-0.006364696570000821
92,8904.289272662647,0.0029123844018627185
93,8904.703536195151,-0.006317831752528391
94,8905.11784511202,-0.0008561383032388526
95,8905.532199413252,-0.0008530875258227035
96,8905.946599098846,-0.0003610143091478469
97,8906.361044168805,-0.0013018434879995126
98,8906.775534623128,-0.00612924861170644
99,8907.190070461815,-0.012654366405760755
100,8907.604651684864,-0.004416553897157938
101,8908.019278292277,-0.0013666924122018934
102,8908.433950284054,0.002685112555960578
103,8908.848667660195,0.006643227163028763
104,8909.2634304207,0.0004905644498666947
105,8909.678238565568,-0.0005811573534613554
106,8910.0930920948,-0.00590753053144645
107,8910.507991008395,-0.004767718327498657
108,8910.922935306353,-0.0005982699178182521
109,8911.337924988677,0.0017948567396560487
110,8911.752960055363,0.000922099897311236
111,8912.168040506413,-0.004499448051725131
112,8912.583166341825,0.0023941750147540943
113,8912.998337561603,0.0002823398998816303
114,8913.413554165743,0.00939901545814029
115,8913.828816154248,-0.002652111245015927
116,8914.244123527116,-0.000719531530755606
117,8914.659476284347,0.0008288018198200251
118,8915.074874425942,0.001175169407981821
119,8915.4903179519,0.002517075866507477
120,8915.905806862223,-0.0003345959890648578
121,8916.32134115691,-0.00830501022600915
122,8916.73692083596,-0.0025245738575570297
123,8917.152545899373,-0.0030031822367771158
124,8917.56821634715,-0.002155947852563486
125,8917.983932179292,-0.001263621753773691
126,8918.399693395795,-0.007382574655608407
127,8918.815499996665,-0.010386526806446153
128,8919.231351981896,-0.007824410813526791
129,8919.64724935149,-0.003934626083037357
130,8920.06319210545,-0.003285244002646323
131,8920.479180243772,-0.006751095438531663
132,8920.895213766458,-0.007003882870603813
133,8921.311292673508,-0.009228133828452945
134,8921.727416964923,-0.012083041045867274
135,8922.1435866407,-0.0033691105466776127
136,8922.55980170084,-0.0012820416097865327
137,8922.976062145344,0.006477324347010456
138,8923.392367974213,0.000567581564883843
139,8923.808719187444,-0.01243468476422227
140,8924.225115785039,-0.00501529694828726
141,8924.641557766998,-0.0048975256675064145
142,8925.05804513332,-0.007439747591581989
143,8925.474577884008,-0.0015737417300855684
144,8925.891156019057,0.0030337440656467408
145,8926.30777953847,0.0004219951869480625
146,8926.724448442248,-0.007573997555606478
147,8927.14116273039,-0.0037644042112610792
148,8927.557922402893,-0.00742083920115587
149,8927.974727459761,-0.004837886581797051
150,8928.391577900993,-0.0032026537649521222
151,8928.808473726589,0.0011813357133361915
152,8929.225414936547,0.0014902937890196668
153,8929.642401530871,0.0026612006822151002
154,8930.059433509557,-0.004558359225694836
155,8930.476510872606,-0.0012647138840007068
156,8930.89363362002,-0.004602465549134705
157,8931.310801751797,-0.005438116919067253
158,8931.728015267938,-0.003444630605878168
159,8932.145274168442,-0.008156317920464616
160,8932.562578453311,0.0012983565028399707
161,8932.979928122542,-0.005242282948073427
162,8933.397323176137,-0.0001250492521775815
163,8933.814763614097,0.004024812447325688
164,8934.23224943642,-0.0015988218579812861
165,8934.649780643105,-0.0014450570920307142
166,8935.067357234157,0.0016315053671891412
167,8935.48497920957,0.004017512764237251
168,8935.902646569346,0.0014390204629409946
169,8936.320359313488,-0.008595106882708037
170,8936.738117441992,-0.006899167029462598
171,8937.15592095486,-0.0030685764972518013
172,8937.573769852092,0.001179939639199257
173,8937.991664133688,0.0025731417489264974
174,8938.409603799646,-0.01030972604047257
175,8938.82758884997,-0.007583728846793395
176,8939.245619284657,0.00537040766292506
177,8939.663695103705,0.0053780478350498005
178,8940.08181630712,-0.0032356078107997894
179,8940.499982894897,0.0032084891561267883
180,8940.918194867038,-0.00044510505127987585
181,8941.336452223542,-0.006282794076775178
182,8941.75475496441,0.0022765359268888206
183,8942.173103089643,0.004073828533884098
184,8942.591496599238,0.002433763695930913
185,8943.009935493197,-0.004225910221239269
186,8943.428419771519,-0.0025653707798557607
187,8943.846949434206,-0.0032459522090258633
188,8944.265524481256,-0.01272374348204421
189,8944.68414491267,-0.004106910728043041
190,8945.102810728447,-0.006513346725009723
191,8945.521521928587,-0.003544697131601932
192,8945.940278513091,-0.0016684575122644651
193,8946.35908048196,0.002545844216846082
194,8946.777927835192,-0.0003464268916662833
195,8947.196820572788,-0.006893554549515113
196,8947.615758694747,-0.00024918710798514025
197,8948.03474220107,-0.0006802764312987055
198,8948.453771091756,-0.00046843319867799813
199,8948.872845366806,-0.005257836258193282
200,8949.29196502622,-0.016279163962299753
201,8949.711130069998,-0.006184076794598964
202,8950.130340498139,-0.0017367848152834023
203,8950.549596310642,0.006510276020674152
204,8950.968897507511,-0.00513609772005489
205,8951.388244088743,-6.952514491525901e-05
206,8951.807636054338,0.00202659363051521
207,8952.227073404298,0.004736554362165463
208,8952.646556138621,0.0038038452793333634
209,8953.066084257307,-0.0006933566075250034
210,8953.485657760357,0.0037265665076989625
211,8953.90527664777,-0.003686997497122017
212,8954.324940919549,-0.002879094006202062
213,8954.744650575689,0.006014840257238324
214,8955.164405616193,0.009817870518368467
215,8955.584206041061,0.0014561024594757013
216,8956.004051850294,0.003908043043864464
217,8956.42394304389,0.004374669507614085
218,8956.843879621849,-0.004960406112448877
219,8957.263861584172,0.0051770449673457005
220,8957.683888930858,0.0063253449927487045
221,8958.103961661907,0.010255518095655794
222,8958.524079777322,0.0035263686317991553
223,8958.9442432771,0.003201233252120495
224,8959.36445216124,0.010960430792553195
225,8959.784706429744,0.000822721704539751
226,8960.205006082613,0.011061234055852657
227,8960.625351119845,0.006538658121798312
228,8961.04574154144,0.0031341658647776813
229,8961.4661773474,0.006947382911015327
230,8961.886658537722,0.004174101422017511
231,8962.30718511241,0.006019519327488176
232,8962.72775707146,0.002454190594134434
233,8963.148374414874,0.006486137086952548
234,8963.56903714265,0.00874389271714613
235,8963.989745254792,0.011756465368333115
236,8964.410498751296,0.006977546139210255
237,8964.831297632165,0.0013778917194070374
238,8965.252141897396,-0.0010712979910534942
239,8965.673031546992,0.006820591395362064
240,8966.093966580951,0.005286272052465832
241,8966.514946999274,0.0009765350528619775
242,8966.93597280196,0.001742816548367078
243,8967.35704398901,0.0039017957040592233
244,8967.778160560425,0.011971122557167152
245,8968.199322516202,0.016715388652379447
