Data,Energy,0
0,8866.371181979897,0.009215953728199423
1,8866.781270150947,0.020462065810911784
2,8867.19140370636,0.011205372270028486
3,8867.601582646137,0.001176207215318967
4,8868.011806970277,0.011563587472162379
5,8868.422076678782,0.002538470901297947
6,8868.83239177165,0.004729477738559619
7,8869.24275224888,-0.0031551343370295375
8,8869.653158110475,0.00602121909839604
9,8870.063609356434,0.007441105637287413
10,8870.474105986756,0.009818145435760667
11,8870.884648001442,0.013464147284269017
12,8871.295235400492,0.006118089808241928
13,8871.705868183904,0.010940858065443171
14,8872.116546351683,0.008848870093118947
15,8872.527269903821,0.003982004035659585
16,8872.938038840326,0.0026992463388164187
17,8873.348853161195,0.006564845448301482
18,8873.759712866426,0.009500526462003485
19,8874.17061795602,0.011304411211253945
20,8874.58156842998,0.007115955302558107
21,8874.9925642883,0.008791943402347797
22,8875.403605530988,0.003689837012407236
23,8875.814692158037,0.0028266117844402794
24,8876.22582416945,0.006104876971849136
25,8876.637001565226,0.0031256447918723866
26,8877.048224345368,0.00430737608103779
27,8877.459492509872,0.0014599800000358208
28,8877.87080605874,0.006615643710274292
29,8878.282164991972,0.0030585084828030798
30,8878.693569309566,0.007150277254178032
31,8879.105019011526,0.0025868914728676825
32,8879.516514097848,0.003101059628874383
33,8879.928054568534,0.005127449854256983
34,8880.339640423583,0.007015272588948909
35,8880.751271662995,0.003822170419886937
36,8881.162948286774,0.009413324864322746
37,8881.574670294915,-0.007882796011544334
38,8881.986437687417,-0.004495363692380272
39,8882.398250464286,-0.001464316834417271
40,8882.810108625517,0.003537090842362497
41,8883.222012171113,0.0011605019501974433
42,8883.633961101072,0.005498690534578391
43,8884.045955415393,-0.0012935200738428657
44,8884.457995114079,0.000779537626284211
45,8884.870080197128,-0.004316065056657364
46,8885.282210664542,0.0030267616159709017
47,8885.69438651632,0.0012319725584521584
48,8886.10660775246,0.0057387912261286185
49,8886.518874372963,0.0032968218951937673
50,8886.931186377831,0.001766097665045264
51,8887.343543767063,0.003108093505404858
52,8887.75594654066,0.007693604900880974
53,8888.168394698618,0.008687924455066835
54,8888.58088824094,-0.0015514894413179484
55,8888.993427167627,-0.007221361177554493
56,8889.406011478675,-0.01180427096404199
57,8889.818641174088,-0.009090172733031737
58,8890.231316253865,-0.005507288417655512
59,8890.644036718006,0.007048819603747914
60,8891.05680256651,0.00035540401366989695
61,8891.469613799378,-0.00706906513848702
62,8891.882470416609,-0.002302885369425115
63,8892.295372418204,-0.0025759905577213563
64,8892.708319804164,-0.004136754343686185
65,8893.121312574487,-0.0006977858087235188
66,8893.534350729173,-0.0077921158526661075
67,8893.947434268222,-0.008629542485379216
68,8894.360563191636,-0.0002023241298104619
69,8894.773737499412,0.0013545886617710274
70,8895.186957191552,-0.0014006478157005025
71,8895.600222268058,8.154943276377944e-05
72,8896.013532728924,-0.0022308654941064696
73,8896.426888574157,-0.01115116778668695
74,8896.840289803751,-0.007812323825570046
75,8897.253736417711,-0.006364285258962739
76,8897.667228416034,-0.004684653921972511
77,8898.080765798719,-0.003443850598581047
78,8898.49434856577,-0.015893896343810582
79,8898.907976717182,-0.009770518497092302
80,8899.32165025296,-0.00587966587434157
81,8899.7353691731,-0.009752863332558334
82,8900.149133477604,-0.011510556906183758
83,8900.562943166473,-0.003338137572693265
84,8900.976798239704,-0.006229926072936577
85,8901.3906986973,-0.006802106684179378
86,8901.804644539257,-0.0068486800399852246
87,8902.218635765581,-0.011366063358633919
88,8902.632672376267,-0.007797594622856599
89,8903.046754371317,-0.009608782148801068
90,8903.46088175073,-0.0037872343834945794
91,8903.875054514507,-0.007140307999387391
92,8904.289272662647,0.002983944681628745
93,8904.703536195151,-0.005678164914822456
94,8905.11784511202,-0.002074778394987435
95,8905.532199413252,0.00016606117642973574
96,8905.946599098846,-0.0014978741862719499
97,8906.361044168805,0.003267395352956255
98,8906.775534623128,-0.0062402095857210255
99,8907.190070461815,-0.009439911905961437
100,8907.604651684864,-0.001910326479130131
101,8908.019278292277,0.00035953091114396935
102,8908.433950284054,0.005353818371921372
103,8908.848667660195,0.00047086826919656363
104,8909.2634304207,0.00112878653869176
105,8909.678238565568,-0.002904026483938036
106,8910.0930920948,-0.003477021337120823
107,8910.507991008395,-0.004702971450648139
108,8910.922935306353,0.0011710285029744528
109,8911.337924988677,0.003854041694064695
110,8911.752960055363,0.0024660781501986816
111,8912.168040506413,-0.004801335174505543
112,8912.583166341825,0.003080567084380822
113,8912.998337561603,-0.001047741267835462
114,8913.413554165743,0.005800483940748419
115,8913.828816154248,-0.004901674858831308
116,8914.244123527116,-0.0006595284312838905
117,8914.659476284347,-0.002497930887567127
118,8915.074874425942,0.0014699611006424875
119,8915.4903179519,0.00022041153985565757
120,8915.905806862223,-0.00023582105355863777
121,8916.32134115691,-0.008770229256848259
122,8916.73692083596,-0.00598311773438969
123,8917.152545899373,0.0025282846873928575
124,8917.56821634715,-0.002334219901745281
125,8917.983932179292,-0.00020454700343625065
126,8918.399693395795,-0.010147509290706808
127,8918.815499996665,-0.009493660449582235
128,8919.231351981896,-0.0075375127800304375
129,8919.64724935149,-0.003374968142932649
130,8920.06319210545,-0.0029410858944885097
131,8920.479180243772,-0.009399934889646794
132,8920.895213766458,-0.005867367316521619
133,8921.311292673508,-0.011302929426507825
134,8921.727416964923,-0.00966220155077512
135,8922.1435866407,-0.005523846145190194
136,8922.55980170084,-0.0016323521769876675
137,8922.976062145344,0.003922805989504868
138,8923.392367974213,0.00120639974859748
139,8923.808719187444,-0.012282015263356797
140,8924.225115785039,-0.0026160352788332183
141,8924.641557766998,-0.005073142786860113
142,8925.05804513332,-0.004044693209765988
143,8925.474577884008,-0.0015868976224230245
144,8925.891156019057,-0.0006681102341401401
145,8926.30777953847,-0.003661845904005802
146,8926.724448442248,-0.006982510306169648
147,8927.14116273039,-0.002249977858837594
148,8927.557922402893,-0.007366721290688039
149,8927.974727459761,-0.00489419142655001
150,8928.391577900993,-0.00758759102124049
151,8928.808473726589,0.001927441986825768
152,8929.225414936547,0.00014111915052713133
153,8929.642401530871,0.0016624681882381864
154,8930.059433509557,-0.007554190810879968
155,8930.476510872606,-0.006575309415198988
156,8930.89363362002,-0.002460962669057262
157,8931.310801751797,-0.004605062873037838
158,8931.728015267938,-0.004222467667294567
159,8932.145274168442,-0.008686339006806158
160,8932.562578453311,-0.00038951016268722223
161,8932.979928122542,-0.010467918136430183
162,8933.397323176137,-0.001705027149914966
163,8933.814763614097,0.003661824820422771
164,8934.23224943642,0.0016542513909206255
165,8934.649780643105,0.0009565348020194718
166,8935.067357234157,0.0025097203368464787
167,8935.48497920957,-0.00015115405280959494
168,8935.902646569346,0.004282208969641351
169,8936.320359313488,-0.006167804245006956
170,8936.738117441992,-0.008329877830925274
