Data,Energy,0
0,8866.371181979897,0.010706860477206058
1,8866.781270150947,0.016328446329183677
2,8867.19140370636,0.009091556664229321
3,8867.601582646137,0.004629093353306573
4,8868.011806970277,0.00811504761430155
5,8868.422076678782,0.0038153518740224506
6,8868.83239177165,0.004423635254207755
7,8869.24275224888,-0.0035740593632276703
8,8869.653158110475,0.0032281012233107355
9,8870.063609356434,0.00899330696391463
10,8870.474105986756,0.009192688565645276
11,8870.884648001442,0.014391830117251085
12,8871.295235400492,0.002565881970854459
13,8871.705868183904,0.009359047456464382
14,8872.116546351683,0.006633296909340613
15,8872.527269903821,0.005833226590933565
16,8872.938038840326,0.00450934403590749
17,8873.348853161195,0.0069580267610630485
18,8873.759712866426,0.013306358780926238
19,8874.17061795602,0.012032324543369222
20,8874.58156842998,0.007278622142236853
21,8874.9925642883,0.008817708689251448
22,8875.403605530988,0.004575052547188176
23,8875.814692158037,0.004618815238402
24,8876.22582416945,0.009768743375177925
25,8876.637001565226,-0.0004943398440566942
26,8877.048224345368,0.0019144073488244174
27,8877.459492509872,0.001945153041309433
28,8877.87080605874,0.006940870287092154
29,8878.282164991972,0.0019646980148137023
30,8878.693569309566,0.007428217009508795
31,8879.105019011526,0.004452486243125864
32,8879.516514097848,0.004202971676838861
33,8879.928054568534,0.00841174818152379
34,8880.339640423583,0.009518961922622625
35,8880.751271662995,0.006961421608443729
36,8881.162948286774,0.008482231849762677
37,8881.574670294915,-0.004641189026215254
38,8881.986437687417,-0.006426130007950569
39,8882.398250464286,0.000649871708187155
40,8882.810108625517,0.00024145591704713746
41,8883.222012171113,-0.001317811403412293
42,8883.633961101072,0.005790392478115995
43,8884.045955415393,-0.003522367727780647
44,8884.457995114079,0.001244796477616141
45,8884.870080197128,-0.0024454730380825368
46,8885.282210664542,0.0008909576243643965
47,8885.69438651632,-0.002685740228106428
48,8886.10660775246,0.004752437736731335
49,8886.518874372963,0.007179822820239807
50,8886.931186377831,0.0003668502508067681
51,8887.343543767063,0.008643865045737428
52,8887.75594654066,0.007182117422326361
53,8888.168394698618,0.004450298892649698
54,8888.58088824094,-0.0060399045685200865
55,8888.993427167627,-0.007845057198831603
56,8889.406011478675,-0.010537813884429127
57,8889.818641174088,-0.01030605121770596
58,8890.231316253865,-0.004137519079974394
59,8890.644036718006,0.006525405759033593
60,8891.05680256651,0.0022813034830636435
61,8891.469613799378,-0.0041133604984785205
62,8891.882470416609,-0.0015079432702041328
63,8892.295372418204,-0.0031586678130675816
64,8892.708319804164,-0.002935851474247398
65,8893.121312574487,-0.004251460347560056
66,8893.534350729173,-0.00954933641698682
67,8893.947434268222,-0.0066459167923256755
68,8894.360563191636,0.000568587294020864
69,8894.773737499412,0.0008683901014437893
70,8895.186957191552,0.0006782247319949387
71,8895.600222268058,-0.0003473103385387994
72,8896.013532728924,-0.0013850739099848769
73,8896.426888574157,-0.011835876262456104
74,8896.840289803751,-0.006425125268753592
75,8897.253736417711,-0.009275456034313522
76,8897.667228416034,-0.0033455522095603733
77,8898.080765798719,-0.0048265469314291015
78,8898.49434856577,-0.01427893938899143
79,8898.907976717182,-0.0067947279780056725
80,8899.32165025296,-0.006497494475405962
81,8899.7353691731,-0.012279992113766722
82,8900.149133477604,-0.008135805455243813
83,8900.562943166473,-0.005035730730583268
84,8900.976798239704,-0.010049353472287864
85,8901.3906986973,-0.006959537158177566
86,8901.804644539257,-0.005100172244497827
87,8902.218635765581,-0.010033973035705808
88,8902.632672376267,-0.012901826292027019
89,8903.046754371317,-0.005605938124858579
90,8903.46088175073,-0.005036682823562141
91,8903.875054514507,-0.006136036629184867
92,8904.289272662647,0.0015288359522960487
93,8904.703536195151,-0.008269590140773986
94,8905.11784511202,-0.0026252316035122077
95,8905.532199413252,-0.0013814537295010307
96,8905.946599098846,0.00024093908633489574
97,8906.361044168805,-0.0009247010623205205
98,8906.775534623128,-0.008688048557299797
99,8907.190070461815,-0.011385289134975373
100,8907.604651684864,-0.0013005705863727334
101,8908.019278292277,-0.00023038027195873296
102,8908.433950284054,0.0004207973751381251
103,8908.848667660195,0.004302264932950018
104,8909.2634304207,0.0006508998997917345
105,8909.678238565568,-0.002160379911343692
106,8910.0930920948,-0.0058894392082288055
107,8910.507991008395,-0.0050134018452103035
108,8910.922935306353,-0.0019997089571450813
109,8911.337924988677,0.0018091753485299598
110,8911.752960055363,-0.0018806632671775154
111,8912.168040506413,-0.0033450813986652343
112,8912.583166341825,-0.0009033730326828064
113,8912.998337561603,0.0034183060427143593
114,8913.413554165743,0.005015912943159455
115,8913.828816154248,-0.0023674361965677006
116,8914.244123527116,-0.0017682437515848645
117,8914.659476284347,0.001631797139980197
118,8915.074874425942,0.0007641392798282279
119,8915.4903179519,0.00025298612757137184
120,8915.905806862223,0.001956305555451226
121,8916.32134115691,-0.006130299754617135
122,8916.73692083596,-0.005448599985976346
123,8917.152545899373,0.0026806925052741534
124,8917.56821634715,-0.0019301210030263538
125,8917.983932179292,0.0011746919171913132
126,8918.399693395795,-0.00660302609902468
127,8918.815499996665,-0.012143131928659963
128,8919.231351981896,-0.008076931291502193
129,8919.64724935149,-0.0022670678686588994
130,8920.06319210545,-0.0013070322848114425
131,8920.479180243772,-0.008913600789831347
132,8920.895213766458,-0.008251638661080841
133,8921.311292673508,-0.009850501163543766
134,8921.727416964923,-0.012410682852806637
135,8922.1435866407,-0.007294175416328273
