#scan
#values1	data:12s_70C_norm_avg_allscans.nxs[1.6002239999999879,:1541][1058,:]
8895.169613799379	-0.005329139853357638
8895.582470416610	-0.005517727355851640
8895.995372418205	0.001026691512652007
8896.408319804164	-0.002840878142342654
8896.821312574488	0.002627183746818672
8897.234350729173	-0.006995057564919422
8897.647434268223	-0.007343287858247020
8898.060563191637	0.003012825437760884
8898.473737499413	0.001856920471999582
8898.886957191553	-0.0005854337738711198
8899.300222268059	-0.005755822227168212
8899.713532728925	-0.001716962500064586
8900.126888574157	-0.01030963822232395
8900.540289803752	-0.008655288640297524
8900.953736417712	-0.009784145567379932
8901.367228416035	-0.004097951907206627
8901.780765798720	-0.004831281866588802
8902.194348565770	-0.01753926402697786
8902.607976717183	-0.01202067684814120
8903.021650252960	-0.009767054987293840
8903.435369173101	-0.008098925467951724
8903.849133477604	-0.01243473925911094
8904.262943166474	-0.005870639871918951
8904.676798239705	-0.008342115969896856
8905.090698697300	-0.008859425327526463
8905.504644539258	-0.01129091150124840
8905.918635765582	-0.01058295623513258
8906.332672376268	-0.01129792684698453
8906.746754371317	-0.009283346886642667
8907.160881750731	-0.008485536519058503
8907.575054514507	-0.006680027225836977
8907.989272662648	0.001868126696369346
8908.403536195152	-0.006768661867181086
8908.817845112020	-0.001127574038221969
8909.232199413253	-0.0006115345777472153
8909.646599098847	-0.0007414917769386309
8910.061044168806	-0.001892016507651646
8910.475534623129	-0.004548042470312829
8910.890070461815	-0.008042607133503528
8911.304651684864	-0.005372076787036314
8911.719278292278	-0.002617526421529968
8912.133950284055	0.002910935689987831
8912.548667660196	-0.0003251562951597578
8912.963430420701	-0.003303161359403211
8913.378238565569	-0.0007118791085198937
8913.793092094800	-0.004742714336320293
8914.207991008396	-0.005543506233821270
8914.622935306354	-0.002920043380038651
8915.037924988677	-0.0002006045244222583
8915.452960055363	-0.0005964735086543978
8915.868040506413	-0.003777354688807102
8916.283166341826	0.003426659460510017
8916.698337561604	0.001653897374491214
8917.113554165744	0.005506929218401687
8917.528816154248	-0.003169833839999398
8917.944123527117	-0.003323034710530327
8918.359476284348	-0.003775171523556917
8918.774874425942	-0.003488839418307957
8919.190317951901	0.003015433775303618
8919.605806862224	-0.0002758980080685596
8920.021341156911	-0.01156497315712954
8920.436920835960	-0.002826071218489862
8920.852545899374	-1.903696949482063e-05
8921.268216347150	0.003001619758135778
8921.683932179292	0.0006714909997193712
8922.099693395796	-0.005449056871665831
8922.515499996665	-0.01087705147514681
8922.931351981897	-0.01048018354863276
8923.347249351491	-0.003125357993399679
8923.763192105450	-0.0008167767907193955
8924.179180243773	-0.01119081441812817
8924.595213766459	-0.007329079442092781
8925.011292673510	-0.01036685049464227
8925.427416964923	-0.01014743333765945
8925.843586640700	-0.004524009668451340
8926.259801700840	-0.002962528602138055
8926.676062145345	0.001210385089327906
8927.092367974214	0.0005983199582111800
8927.508719187445	-0.009050083683173804
8927.925115785040	-0.006285891056580331
8928.341557766998	-0.001271628394996742
8928.758045133322	-0.006520979620529564
8929.174577884009	-0.002364157032136553
8929.591156019058	0.001463387928690949
8930.007779538471	0.001942211840342749
8930.424448442249	-0.007172829854058434
8930.841162730390	-0.002635798143411310
8931.257922402894	-0.008534278640652673
8931.674727459762	-0.003110738764734509
8932.091577900994	-0.001717024081720238
8932.508473726590	0.003757733456698663
8932.925414936548	-0.001974279887022422
8933.342401530872	0.002411754803667796
8933.759433509558	-0.004287452869307122
8934.176510872607	-0.003106676613482733
8934.593633620021	-0.006063249539701380
8935.010801751798	-0.007343507084939943
8935.428015267938	-0.004258990172597295
8935.845274168443	-0.008007174468742731
8936.262578453312	-0.004007233819801151
8936.679928122543	-0.009996457733496347
8937.097323176138	-0.0002242616758648430
8937.514763614097	-0.0004290358858649278
8937.932249436420	0.002512701432902844
8938.349780643106	0.0002859310646172032
8938.767357234157	0.002965288766112278
8939.184979209570	-0.003434390749809414
8939.602646569347	-0.0001834297388251483
8940.020359313488	-0.007214400183174517
8940.438117441992	-0.004435334461765365
8940.855920954860	-0.007402910207394990
8941.273769852092	0.002635459977694023
8941.691664133688	0.001821228957540131
8942.109603799647	-0.01232391161285339
8942.527588849971	-0.006855557598500262
8942.945619284657	0.006222414505932692
8943.363695103706	-0.0002944359245187112
8943.781816307120	-0.004502284419283171
8944.199982894897	0.002865386549918065
8944.618194867038	-0.001877305089214113
8945.036452223543	-0.002638116326722240
8945.454754964410	0.003790524209948498
8945.873103089643	0.002355410909754857
8946.291496599239	0.0001895571628317409
8946.709935493198	-0.004746103711516409
8947.128419771520	-0.003555947223162309
8947.546949434207	-0.001805625615686853
8947.965524481257	-0.008405847364374705
8948.384144912670	-0.006948298535889365
8948.802810728448	-0.004874798729780084
8949.221521928588	-0.004690978841593481
8949.640278513092	0.0005696731482289774
8950.059080481960	0.001949935802209956
8950.477927835193	0.0007713701467986435
8950.896820572789	-0.009937766605020730
8951.315758694747	-0.003160711104118124
8951.734742201070	0.004888007413835806
8952.153771091756	-0.0001796939963003916
8952.572845366807	-0.002690159182770744
8952.991965026220	-0.01355873836364436
8953.411130069999	-0.005390377378121323
8953.830340498140	0.001038297969115908
8954.249596310643	0.005486820289978847
8954.668897507512	-0.0001669901830089221
8955.088244088744	-0.001740437127012263
8955.507636054339	0.004524047224206976
8955.927073404298	0.007825723085482836
8956.346556138622	0.006458180198031639
8956.766084257308	-0.001569454471933883
8957.185657760358	0.004484052169432268
8957.605276647771	-0.003127241914882000
8958.024940919550	-0.002050908407246611
8958.444650575690	0.004418572449996551
8958.864405616194	0.01006710207330470
8959.284206041062	0.002705975299013274
8959.704051850294	0.005485787166337687
8960.123943043890	0.004120760109375928
8960.543879621850	-0.003357984352079809
8960.963861584172	0.006292989086875767
8961.383888930859	0.004346919210091282
8961.803961661908	0.01268260838401348
8962.224079777323	0.006621547313469778
8962.644243277100	0.002010762974622664
8963.064452161241	0.01026397797975852
8963.484706429745	0.003062652450561602
8963.905006082614	0.01131553195383522
8964.325351119845	0.008731692370782172
8964.745741541441	0.006975356080653966
8965.166177347400	0.008284048191015744
8965.586658537723	0.004804120707745765
8966.007185112410	0.006219577828162740
8966.427757071460	0.001841503875466913
8966.848374414874	0.005297795684902254
8967.269037142650	0.009488737620401151
8967.689745254793	0.01251495434988054
8968.110498751297	0.01139682845912034
8968.531297632166	0.007738587228769184
8968.952141897396	0.0009832483650803758
8969.373031546993	0.003316857319412664
8969.793966580952	0.008556654198095218
8970.214946999275	0.003947646425394342
8970.635972801962	0.004398990460656466
8971.057043989010	0.003381580511213145
8971.478160560426	0.01367726811507951
8971.899322516203	0.01682253645239552
8972.320529856344	0.01901959105828515
8972.741782580848	0.005937087901643655
8973.163080689717	0.01379834081289746
8973.584424182949	0.007329293783470786
8974.005813060545	0.01311002060290047
8974.427247322505	0.02502119880397620
8974.848726968827	0.01289255465357181
8975.270251999513	0.01854287697430022
8975.691822414563	0.01926668078101437
8976.113438213977	0.02045667134858580
8976.535099397755	0.01931602147925685
8976.956805965896	0.02654896947354571
8977.378557918400	0.02592622076822090
8977.800355255270	0.02399063523211670
8978.222197976502	0.03439148270859350
8978.644086082097	0.02762039127258272
8979.066019572056	0.04034898798329337
8979.487998446379	0.04321350878886233
8979.910022705066	0.04534339550944816
8980.332092348115	0.05328053743253684
8980.754207375530	0.06118730743704181
8981.176367787308	0.06340664811277139
8981.598573583447	0.06398332177052451
8982.020824763953	0.1001817902889837
8982.443121328820	0.1446661213084242
8982.865463278053	0.1749276888514367
8983.287850611649	0.2115011009825379
8983.710283329609	0.2384908145346835
8984.132761431930	0.2592244198500294
8984.555284918619	0.2716184790526889
8984.977853789667	0.2854730144477410
8985.400468045082	0.2907378249576204
8985.823127684860	0.3100326031999448
8986.245832709000	0.3163685846953134
8986.668583117505	0.3317195053463394
8987.091378910374	0.3576937994707833
8987.514220087605	0.3885181285237775
8987.937106649202	0.4211073208886379
8988.360038595161	0.4630190960441889
8988.783015925485	0.5023049810333965
8989.206038640170	0.5451614004284495
8989.629106739221	0.5908138281943274
8990.052220222635	0.6405825432481786
8990.475379090412	0.6845616711020344
8990.898583342554	0.7304985352332081
8991.321832979058	0.7784113404248545
8991.745127999928	0.8249485623784623
8992.168468405160	0.8741253090030088
8992.591854194754	0.9293711087117789
8993.015285368714	0.9827370171790749
8993.438761927036	1.042482941454873
8993.862283869725	1.096214017816248
8994.285851196773	1.154758289342580
8994.709463908188	1.202687533186540
8995.133122003966	1.241471550619735
8995.556825484107	1.279849359776327
8995.980574348612	1.306976288967097
8996.404368597480	1.329384258947148
8996.828208230712	1.331833023447503
8997.252093248308	1.342120224627009
8997.676023650267	1.336327217421051
8998.099999436590	1.327385222613968
8998.524020607278	1.314403494844329
8998.948087162327	1.306005980227792
8999.372199101741	1.292435582920795
8999.796356425519	1.273564073113392
9000.220559133660	1.268829148893911
9000.644807226165	1.245032893288193
9001.069100703035	1.217034029335290
9001.493439564267	1.195191915691664
9001.917823809861	1.188485921501523
9002.342253439821	1.183868759493417
9002.766728454144	1.158084090172995
9003.191248852830	1.135477518080366
9003.615814635881	1.120002384555484
9004.040425803296	1.091000984077783
9004.465082355073	1.073758489810025
9004.889784291214	1.051591349065179
9005.314531611719	1.038441001304679
9005.739324316588	1.034041583405569
9006.164162405820	1.018392197096293
9006.589045879417	1.009776296543457
9007.013974737376	1.007798929520374
9007.438948979698	0.9878089775076323
9007.863968606385	0.9838385119939375
9008.289033617435	0.9805785231034692
9008.714144012849	0.9725154066041481
9009.139299792627	0.9627466470289534
9009.564500956769	0.9676397263139751
9009.989747505273	0.9585859438293318
9010.415039438141	0.9499895758041341
9010.840376755374	0.9480061009727316
9011.265759456970	0.9470779794773300
9011.691187542929	0.9420764271773350
9012.116661013253	0.9364121064060583
9012.542179867940	0.9356159897020824
9012.967744106990	0.9244571445841697
9013.393353730404	0.9210930056576839
9013.819008738180	0.9215063438080133
9014.244709130322	0.9235800021932639
9014.670454906827	0.9182014280545960
9015.096246067696	0.9217675065809086
9015.522082612928	0.9080244678842802
9015.947964542525	0.8992843520506538
9016.373891856485	0.9056267247691844
9016.799864554807	0.9003893252415355
9017.225882637495	0.8974598672053606
9017.651946104545	0.8893763059449531
9018.078054955959	0.8876071104503535
9018.504209191737	0.8916566762543381
9018.930408811877	0.8822402253638090
9019.356653816383	0.8785411538600191
9019.782944205252	0.8716779350764792
9020.209279978484	0.8738466922859924
9020.635661136079	0.8774242838394251
9021.062087678040	0.8726503379375634
9021.488559604362	0.8696347998645586
9021.915076915050	0.8618313422851513
9022.341639610100	0.8587676989985659
9022.768247689513	0.8669624232994186
9023.194901153290	0.8730929586705660
9023.621600001432	0.8665555257576767
9024.048344233937	0.8568255523349879
9024.475133850807	0.8619403875632562
9024.901968852038	0.8572884288960807
9025.328849237634	0.8632568227214870
9025.755775007594	0.8580085860370619
9026.182746161918	0.8629941015287765
9026.609762700604	0.8764614954769805
9027.036824623654	0.8662448008594135
9027.463931931068	0.8696557681101382
9027.891084622846	0.8721804548568319
9028.318282698989	0.8758099583191890
9028.745526159493	0.8863848061273389
9029.172815004362	0.8805446978966207
9029.600149233594	0.8932137990316737
9030.027528847190	0.8902075408140604
9030.454953845150	0.8977278700358583
9030.882424227473	0.9003660304129912
9031.309939994160	0.9029753636048454
9031.737501145210	0.9043564455718451
9032.165107680625	0.9183517136049800
9032.592759600402	0.9320794957612970
9033.020456904544	0.9318112526890473
9033.448199593050	0.9289608548294352
9033.875987665917	0.9396716719310068
9034.303821123150	0.9426271492269903
9034.731699964746	0.9477825989975710
9035.159624190706	0.9492638301062969
9035.587593801029	0.9556738655696264
9036.015608795717	0.9675118291210345
9036.443669174767	0.9721024762865358
9036.871774938181	0.9724172067661514
9037.299926085958	0.9799182779804357
9037.728122618100	0.9824912184226780
9038.156364534605	0.9853226008582017
9038.584651835474	0.9907677234171975
9039.012984520707	0.9996663453832240
9039.441362590302	0.9948633542051610
9039.869786044263	1.007802052018433
9040.298254882586	1.003236783741741
9040.726769105271	1.015764636256464
9041.155328712322	1.024789404792967
9041.583933703736	1.018678462722105
9042.012584079515	1.024973538780492
9042.441279839657	1.027328305671377
9042.870020984160	1.023131345049619
9043.298807513030	1.030627616496955
9043.727639426263	1.030403828282045
9044.156516723859	1.032784300797642
9044.585439405819	1.032530660897481
9045.014407472141	1.033981164467799
9045.443420922830	1.035217031249440
9045.872479757880	1.034171581604920
9046.301583977292	1.032032049710030
9046.730733581071	1.035336875703113
9047.159928569214	1.038390843863950
9047.589168941719	1.044998376327339
9048.018454698587	1.046848778620785
9048.447785839819	1.041999817431412
9048.877162365416	1.038094643772586
9049.306584275375	1.045098307313529
9049.736051569698	1.051280173161666
9050.165564248386	1.053142429159459
9050.595122311435	1.045323658096334
9051.024725758850	1.043409303619511
9051.454374590629	1.051249908694880
9051.884068806770	1.052581984083730
9052.313808407274	1.040966822711400
9052.743593392144	1.047950434574826
9053.173423761376	1.042618667988317
9053.603299514973	1.039992935270783
9054.033220652933	1.037608529132080
9054.463187175255	1.040693621189116
9054.893199081942	1.034593551540690
9055.323256372993	1.043939889922590
9055.753359048407	1.039112217438381
9056.183507108186	1.040720548583796
9056.613700552327	1.037831455772595
9057.043939380832	1.051161869604183
9057.474223593701	1.050187195977018
9057.904553190934	1.043293400448047
9058.334928172530	1.036654309351138
9058.765348538489	1.040128663862205
9059.195814288812	1.037953156730795
9059.626325423500	1.046469179032795
9060.056881942550	1.044414723750519
9060.487483845965	1.035737426956402
9060.918131133743	1.040673197781793
9061.348823805885	1.038063619440699
9061.779561862390	1.030657958963991
9062.210345303258	1.038222569645647
9062.641174128492	1.034875687845530
9063.072048338086	1.034342271745156
9063.502967932047	1.030592092286589
9063.933932910371	1.033630154458337
9064.364943273058	1.026001946626800
9064.795999020109	1.032586943639874
9065.227100151522	1.034596847202347
9065.658246667300	1.031881307306252
9066.089438567442	1.031662289396869
9066.520675851947	1.029284681091859
9066.951958520816	1.026987540460114
9067.383286574050	1.019006389575307
9067.814660011645	1.019621943055036
9068.246078833605	1.020126495877747
9068.677543039928	1.019089433106060
9069.109052630616	1.023927901570483
9069.540607605666	1.011622847494859
9069.972207965080	1.021372193655399
9070.403853708858	1.014953529759880
9070.835544837000	1.019377826318807
9071.267281349506	1.017860115200849
9071.699063246375	1.016169246791406
9072.130890527607	1.007721710849320
9072.562763193204	1.018298370242199
9072.994681243163	1.010824818289951
9073.426644677487	1.003441280506678
9073.858653496174	1.001018465784999
9074.290707699225	1.002491033605551
9074.722807286640	1.003282070061346
9075.154952258417	1.006832859585536
9075.587142614559	0.9983468455073499
9076.019378355064	1.000263700277970
9076.451659479933	0.9998182887436764
9076.883985989167	0.9985272439867411
9077.316357882763	0.9987878620456436
9077.748775160722	0.9991691489213208
9078.181237823046	0.9963294809013721
9078.613745869732	0.9993916067015960
9079.046299300784	0.9948645704050283
9079.478898116198	0.9903386481663852
9079.911542315976	0.9861291296274385
9080.344231900117	0.9855516760002929
9080.776966868623	0.9824151356292159
9081.209747221492	0.9871655572299878
9081.642572958724	0.9841937633323402
9082.075444080321	0.9895543184327809
9082.508360586280	0.9874293928737292
9082.941322476605	0.9835640678431472
9083.374329751292	0.9819131595739561
9083.807382410343	0.9780338103814442
9084.240480453756	0.9833297622816892
9084.673623881536	0.9815423808128978
9085.106812693677	0.9806439135942038
9085.540046890183	0.9783261303465249
9085.973326471052	0.9737687303599326
9086.406651436284	0.9712456958945290
9086.840021785880	0.9761840851623659
9087.273437519840	0.9780661992255164
9087.706898638164	0.9730561999565364
9088.140405140852	0.9717307025840012
9088.573957027902	0.9705287892799250
9089.007554299316	0.9748904241540380
9089.441196955095	0.9730835538166993
9089.874884995237	0.9735202357955695
9090.308618419742	0.9718348040296640
9090.742397228610	0.9750222142472472
9091.176221421843	0.9776618600921800
9091.610090999440	0.9759239241878948
9092.044005961400	0.9723268009399695
9092.477966307724	0.9708968676152963
9092.911972038411	0.9774017201022570
9093.346023153461	0.9790138583668590
9093.780119652876	0.9688405170459140
9094.214261536654	0.9699992563408051
9094.648448804795	0.9702671377321432
9095.082681457301	0.9751635530727450
9095.516959494170	0.9733894659745741
9095.951282915403	0.9791158533672931
9096.385651720999	0.9852290805194484
9096.820065910959	0.9758454717703218
9097.254525485283	0.9791842852562429
9097.689030443971	0.9727446002587552
9098.123580787022	0.9816042324875552
9098.558176514436	0.9760065070447528
9098.992817626215	0.9782121446218901
9099.427504122355	0.9818709887464421
9099.862236002862	0.9813530256673351
9100.297013267731	0.9777860931777891
9100.731835916964	0.9908821611300564
9101.166703950560	0.9818066717839411
9101.601617368520	0.9872570264730232
9102.036576170844	0.9878898667276075
9102.471580357531	0.9870360801210340
9102.906629928582	0.9876429002956153
9103.341724883996	0.9903107866977402
9103.776865223774	0.9947286999347169
9104.212050947915	0.9962626520546567
9104.647282056421	0.9894939879990112
9105.082558549291	0.9903509478205743
9105.517880426523	0.9913407310894105
9105.953247688120	0.9856116419330211
9106.388660334080	0.9889738272988045
9106.824118364404	0.9954542691407167
9107.259621779090	0.9960202119146904
9107.695170578143	0.9875583072920449
9108.130764761558	0.9877668676475710
9108.566404329335	0.9863758193997801
9109.002089281477	0.9893963895467526
9109.437819617982	0.9960582336359126
9109.873595338851	0.9927641704448888
9110.309416444084	0.9922609358807157
9110.745282933682	0.9927689398955379
9111.181194807641	1.001700146783197
9111.617152065965	0.9943621793025356
9112.053154708652	1.000764112730459
9112.489202735704	0.9944609677485572
9112.925296147117	0.9946292116013018
9113.361434942895	0.9995777837970947
9113.797619123037	1.003192702259964
9114.233848687543	0.9984037500582084
9114.670123636413	0.9988360026306567
9115.106443969646	0.9960840979958492
9115.542809687242	1.001242622004094
9115.979220789202	0.9957860130231397
9116.415677275525	0.9967579946808093
9116.852179146214	1.001880188060373
9117.288726401264	0.9985223104808771
9117.725319040680	1.004693281561678
9118.161957064458	1.005136496371374
9118.598640472599	1.005384145679515
9119.035369265104	1.008043237211674
9119.472143441973	0.9982608293597139
9119.908963003207	1.002714378846125
9120.345827948804	1.006416178130353
9120.782738278764	1.000820561112263
9121.219693993087	1.006141805603992
9121.656695091775	1.005107200384684
9122.093741574825	1.006109903919025
9122.530833442240	1.003476562978173
9122.967970694019	1.004834319645537
9123.405153330160	1.007864518213894
9123.842381350667	1.010240771739003
9124.279654755535	1.005068603412257
9124.716973544768	1.003532401708329
9125.154337718364	1.009878946287570
9125.591747276325	1.012801801279620
9126.029202218650	1.005167506255093
9126.466702545336	1.003224081683593
9126.904248256387	1.011629121836481
9127.341839351802	1.012458512282803
9127.779475831581	1.007845294474171
9128.217157695723	1.010816822669075
9128.654884944228	1.011279561445506
9129.092657577097	1.012090855696722
9129.530475594330	1.016291111141190
9129.968338995926	1.013372263602320
9130.406247781888	1.000576128461499
9130.844201952212	1.000344081226927
9131.282201506898	1.009038791948473
9131.720246445950	1.009655026644507
9132.158336769364	1.008130170571531
9132.596472477142	1.012305172168276
9133.034653569284	1.008080598239448
9133.472880045790	1.011362245725549
9133.911151906660	1.008258607443873
9134.349469151894	1.008322849396868
9134.787831781488	1.015656839913328
9135.226239795450	1.009544447035617
9135.664693193774	1.010544232883298
9136.103191976461	1.009099518628589
9136.541736143512	1.012169201844316
9136.980325694927	1.007195950010848
9137.418960630705	1.005933956399898
9137.857640950848	1.016322788755124
9138.296366655353	1.013107326624492
9138.735137744223	1.010881003411839
9139.173954217455	1.012102696878947
9139.612816075052	1.006440288369300
9140.051723317012	1.012272924716806
9140.490675943336	1.009386832469427
9140.929673954024	1.012801790379318
9141.368717349074	1.018644638437270
9141.807806128489	1.013366306697515
9142.246940292269	1.014347944869932
9142.686119840410	1.009402448462115
9143.125344772916	1.013046158598705
9143.564615089785	1.023102461908689
9144.003930791017	1.018023104684902
9144.443291876614	1.025733796996788
9144.882698346575	1.022050534440545
9145.322150200898	1.013379303338429
9145.761647439587	1.018527746610574
9146.201190062638	1.011917153840224
9146.640778070052	1.013738165702572
9147.080411461831	1.012190552070949
9147.520090237973	1.010250017904616
9147.959814398479	1.013675195423584
9148.399583943348	1.017931270498450
9148.839398872582	1.009574936348045
9149.279259186178	1.011512803546042
9149.719164884138	1.014583287881344
9150.159115966462	1.008642050483648
9150.599112433150	1.017364205209104
9151.039154284200	1.010859441274187
9151.479241519615	1.009017665529764
9151.919374139394	1.011650879436824
9152.359552143536	1.015010927804319
9152.799775532043	1.010872778175646
9153.240044304912	1.008253538512061
9153.680358462145	1.011034029554428
9154.120718003742	1.014630252600896
9154.561122929701	1.011972534534544
9155.001573240026	1.009097240569502
9155.442068934713	1.003426334502168
9155.882610013765	1.002950204870544
9156.323196477180	1.002691836431093
9156.763828324958	1.000451787789833
9157.204505557100	1.007916391979193
9157.645228173606	1.013027007899512
9158.085996174475	1.005109696652398
9158.526809559710	0.9996840508125840
9158.967668329306	1.005809692679275
9159.408572483266	1.004869758022806
9159.849522021590	1.004601367741103
9160.290516944277	1.002040691333614
9160.731557251329	1.007673190578984
9161.172642942744	1.005631709203521
9161.613774018522	1.004025236452137
9162.054950478665	1.003523549670923
9162.496172323170	1.004053431990195
9162.937439552039	1.006473777723235
9163.378752165272	1.008265192219618
9163.820110162870	1.008261195524248
9164.261513544830	1.007588310760750
9164.702962311154	1.004309167903378
9165.144456461841	1.008652374506489
9165.585995996893	1.007975597599033
9166.027580916309	1.003219348678688
9166.469211220086	0.9986449974866363
9166.910886908228	1.005465716633499
9167.352607980734	1.002107329940438
9167.794374437604	1.005030540099172
9168.236186278837	1.005219794708573
9168.678043504435	1.004718093044329
9169.119946114395	0.9999762213442139
9169.561894108718	1.002579975560778
9170.003887487406	0.9974007081096634
9170.445926250457	0.9987542325496861
9170.888010397872	0.9976994398040422
9171.330139929650	1.006703394268188
9171.772314845794	1.000433517833765
9172.214535146299	0.9971487425209398
9172.656800831168	0.9982577358879884
9173.099111900401	0.9960046136198291
9173.541468353998	0.9900043348587653
9173.983870191960	0.9921480774173773
9174.426317414283	0.9966952908622596
9174.868810020971	0.9965274954463426
9175.311348012023	0.9993215640089259
9175.753931387437	0.9983746756051337
9176.196560147217	0.9893400905157184
9176.639234291359	0.9950390962380365
9177.081953819865	0.9932597834515012
9177.524718732733	0.9940509994424060
9177.967529029967	1.000256240080807
9178.410384711564	1.000552609312200
9178.853285777524	0.9923813832390773
9179.296232227849	0.9933097891650741
9179.739224062536	0.9887581205256035
9180.182261281587	0.9981519519618329
9180.625343885002	0.9977569923135337
9181.068471872780	0.9920953847256391
9181.511645244924	0.9974929751397734
9181.954864001429	0.9939938376164543
9182.398128142298	0.9966815653740372
9182.841437667532	0.9932125795748792
9183.284792577130	0.9940679915382524
9183.728192871089	0.9881521547324870
9184.171638549415	0.9939034819463763
9184.615129612100	0.9902281190081847
9185.058666059153	0.9985629498895271
9185.502247890568	1.006578421278098
9185.945875106347	0.9972305050254440
9186.389547706489	0.9964845406590588
9186.833265690995	0.9999852486731216
9187.277029059864	1.003342614169875
9187.720837813098	0.9954314395306919
9188.164691950695	1.000917632549882
9188.608591472655	1.004372607042391
9189.052536378980	0.9970969888801957
9189.496526669667	0.9963421968304880
9189.940562344718	0.9931485444292761
9190.384643404133	0.9957340306803922
9190.828769847913	0.9981105770354801
9191.272941676056	0.9938068255295378
9191.717158888561	0.9952461243794450
9192.161421485430	0.9978045025459050
9192.605729466664	0.9932561882394986
9193.050082832260	0.9981533981039162
9193.494481582222	0.9970703392117237
9193.938925716546	0.9959488426165970
9194.383415235234	0.9916971345741288
9194.827950138284	0.9918152398903195
9195.272530425700	0.9995502098912503
9195.717156097478	0.9903382651715835
9196.161827153620	0.9918358909172660
9196.606543594127	0.9997121343894855
9197.051305418996	0.9991102547145843
9197.496112628230	0.9960326350317215
9197.940965221827	0.9993107249393214
9198.385863199788	0.9942496333615751
9198.830806562111	0.9917303309174587
9199.275795308800	0.9932935509203571
9199.720829439852	0.9894973780830860
9200.165908955267	0.9865941366251172
9200.611033855044	0.9915517400675247
9201.056204139188	0.9922610469124491
9201.501419807693	0.9897908624494284
9201.946680860563	0.9898367025319350
9202.391987297797	0.9937268890687784
9202.837339119393	0.9906465631771876
9203.282736325355	0.9912478505157790
9203.728178915679	0.9968209349626926
9204.173666890367	0.9928755545678141
9204.619200249417	0.9943150464138483
9205.064778992833	0.9914878023682716
9205.510403120612	0.9903024426833542
9205.956072632755	0.9909822195564460
9206.401787529261	0.9898353317317781
9206.847547810130	0.9904682408783279
9207.293353475363	0.9949231628779030
9207.739204524960	0.9975887834497184
9208.185100958920	0.9950022710795008
9208.631042777246	0.9959593049246824
9209.077029979933	0.9953428560617170
9209.523062566985	0.9934210194201517
9209.969140538400	1.002058165963277
9210.415263894180	0.9936525270166040
9210.861432634321	0.9968014464100980
9211.307646758827	0.9952663253931175
9211.753906267697	0.9997199696848746
9212.200211160930	0.9958718888673015
9212.646561438527	0.9985132196168280
9213.092957100489	0.9937354859702368
9213.539398146813	0.9973400096496768
9213.985884577502	0.9991046359018423
9214.432416392552	0.9985115736606021
9214.878993591967	0.9998386393011522
9215.325616175747	0.9945570370838941
9215.772284143888	0.9935421254542651
9216.218997496395	1.008755005052255
9216.665756233266	1.007074454884338
