PATH  Rmax= 7.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   7.000  index, nleg, degeneracy, r=  2.6517
   -1.875000   -1.875000   -0.000000   1 'Ni    '     2.6517  180.0000    0.0000
    1.875000    1.875000    0.000000   1 'Ni    '     5.3033  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517    0.0000    0.0000
    19    3   6.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    1.875000    1.875000   2 'Pt    '     2.6517  180.0000    0.0000
   -0.000000   -1.875000   -1.875000   1 'Ni    '     5.3033  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517    0.0000    0.0000
    20    3   2.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
   -1.875000    0.000000   -1.875000   2 'Pt    '     2.6517  180.0000    0.0000
    1.875000    0.000000    1.875000   2 'Pt    '     5.3033  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517    0.0000    0.0000
    21    3  10.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
   -0.000000   -3.750000   -3.750000   1 'Ni    '     5.3033  180.0000    0.0000
   -0.000000   -1.875000   -1.875000   1 'Ni    '     2.6517    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  180.0000    0.0000
    22    3   4.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
    3.750000    0.000000   -3.750000   2 'Pt    '     5.3033  180.0000    0.0000
    1.875000    0.000000   -1.875000   1 'Ni    '     2.6517    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  180.0000    0.0000
    23    3   2.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
   -3.750000    0.000000    3.750000   1 'Ni    '     5.3033  180.0000    0.0000
   -1.875000    0.000000    1.875000   2 'Pt    '     2.6517    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  180.0000    0.0000
    24    3   8.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
    3.750000    0.000000    3.750000   2 'Pt    '     5.3033  180.0000    0.0000
    1.875000    0.000000    1.875000   2 'Pt    '     2.6517    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  180.0000    0.0000
    25    4   4.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
   -1.875000    1.875000    0.000000   1 'Ni    '     2.6517  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517    0.0000    0.0000
    1.875000   -1.875000    0.000000   1 'Ni    '     2.6517  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517    0.0000    0.0000
    26    4   6.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    1.875000    1.875000   2 'Pt    '     2.6517  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517    0.0000    0.0000
   -0.000000   -1.875000   -1.875000   1 'Ni    '     2.6517  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517    0.0000    0.0000
    27    4   2.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
    1.875000    0.000000    1.875000   2 'Pt    '     2.6517  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517    0.0000    0.0000
   -1.875000    0.000000   -1.875000   2 'Pt    '     2.6517  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517    0.0000    0.0000
    28    4   7.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
   -0.000000   -1.875000   -1.875000   1 'Ni    '     2.6517  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  180.0000    0.0000
   -0.000000   -1.875000   -1.875000   1 'Ni    '     2.6517  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  180.0000    0.0000
    29    4  28.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
    0.000000    1.875000    1.875000   2 'Pt    '     2.6517  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517   60.0000    0.0000
    1.875000   -1.875000    0.000000   1 'Ni    '     2.6517  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517   60.0000    0.0000
    30    4   5.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
   -1.875000    1.875000    0.000000   1 'Ni    '     2.6517    0.0000    0.0000
   -3.750000    3.750000    0.000000   1 'Ni    '     2.6517  180.0000    0.0000
   -1.875000    1.875000    0.000000   1 'Ni    '     2.6517    0.0000    0.0000
    0.000000    0.000000    0.000000   0 'Pt    '     2.6517  180.0000    0.0000
    31    4   2.000  index, nleg, degeneracy, r=  5.3033
      x           y           z     ipot  label      rleg      beta        eta
    1.875000    0.000000   -1.875000   1 'Ni    '     2.6517    0.0000    0.0000
