PATH  Rmax= 7.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 -----------------------------------------------------------------------
     1    2   2.000  index, nleg, degeneracy, r=  1.9472
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    0.566060   -3.639410   2 'O     '     3.8577  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     3.8577  180.0000    0.0000
    20    3   2.000  index, nleg, degeneracy, r=  3.8945
      x           y           z     ipot  label      rleg      beta        eta
    1.147360   -1.138940    1.085410   2 'O     '     1.9472  180.0000    0.0000
   -1.147360    1.138940   -1.085410   2 'O     '     3.8945  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472    0.0000    0.0000
    21    4   2.000  index, nleg, degeneracy, r=  3.8945
      x           y           z     ipot  label      rleg      beta        eta
    1.147360   -1.138940    1.085410   2 'O     '     1.9472  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472    0.0000    0.0000
   -1.147360    1.138940   -1.085410   2 'O     '     1.9472  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472    0.0000    0.0000
    22    4   2.000  index, nleg, degeneracy, r=  3.8945
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    1.138940   -1.085410   2 'O     '     1.9472  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472  180.0000    0.0000
   -1.147360    1.138940   -1.085410   2 'O     '     1.9472  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472  180.0000    0.0000
    23    4   2.000  index, nleg, degeneracy, r=  3.8945
      x           y           z     ipot  label      rleg      beta        eta
    1.147360   -1.138940    1.085410   2 'O     '     1.9472   75.9258    0.0000
    0.000000   -1.705000    2.554000   1 'Cu    '     1.9477  180.0000    0.0000
    1.147360   -1.138940    1.085410   2 'O     '     1.9477   75.9258    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472  180.0000    0.0000
    24    4   2.000  index, nleg, degeneracy, r=  3.8945
      x           y           z     ipot  label      rleg      beta        eta
    1.147360   -0.566060   -1.468590   2 'O     '     1.9477   75.9258    0.0000
    0.000000   -1.705000   -2.554000   1 'Cu    '     1.9472  180.0000    0.0000
    1.147360   -0.566060   -1.468590   2 'O     '     1.9472   75.9258    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477  180.0000    0.0000
    25    4   2.000  index, nleg, degeneracy, r=  3.8945
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    1.138940   -1.085410   2 'O     '     1.9472   71.5918    0.0000
   -2.294730    0.000000   -2.170820   1 'Cu    '     1.9472  180.0000    0.0000
   -1.147360    1.138940   -1.085410   2 'O     '     1.9472   71.5918    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9472  180.0000    0.0000
    26    3   2.000  index, nleg, degeneracy, r=  3.8954
      x           y           z     ipot  label      rleg      beta        eta
   -1.147360    0.566060    1.468590   2 'O     '     1.9477  180.0000    0.0000
    1.147360   -0.566060   -1.468590   2 'O     '     3.8954  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477    0.0000    0.0000
    27    4   2.000  index, nleg, degeneracy, r=  3.8954
      x           y           z     ipot  label      rleg      beta        eta
    1.147360   -0.566060   -1.468590   2 'O     '     1.9477  180.0000    0.0000
    0.000000    0.000000    0.000000   0 'Cu    '     1.9477    0.0000    0.0000
