 Structure from AMSCIFDB, AMS_ID: 1011103       Feff8L (EXAFS)       0.1
 Mineral Name: Platinum
 Journal:  Zeitschrift fuer Physikalische Chemie (Frankfurt Am Main) 126, pp. 41
 Authors: Bredig, G, Allolio, R
 Title1:  Roentgenuntersuchungen an katalytisch wirkenden Metallen
 Formula:    Pt
 SpaceGroup: Fm-3m
 # sites:    1
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.471 Rnm= 1.507 L3 shell
 Pot 1 Z=78 Rmt= 1.485 Rnm= 1.523
 Gam_ch=5.171E+00 H-L exch
 Mu=-2.725E-01 kf=2.020E+00 Vint=-1.582E+01 Rs_int= 1.795
 PATH  Rmax= 8.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   40      icalc       2
 -----------------------------------------------------------------------
   4   6.000   7.8880    2.8779   -0.27245 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
  2.600  1.0872E+01  1.1704E+00 -3.6080E+01  1.185E+00  5.0220E+00  3.3752E+00
  2.800  1.0868E+01  1.3907E+00 -3.7016E+01  1.220E+00  4.5401E+00  3.5075E+00
  3.000  1.0856E+01  1.6401E+00 -3.7820E+01  1.242E+00  4.3109E+00  3.6455E+00
  3.200  1.0833E+01  1.8836E+00 -3.8486E+01  1.247E+00  4.2199E+00  3.7916E+00
  3.400  1.0803E+01  2.0805E+00 -3.9081E+01  1.246E+00  4.2073E+00  3.9435E+00
  3.600  1.0766E+01  2.2202E+00 -3.9628E+01  1.240E+00  4.2453E+00  4.1004E+00
  3.800  1.0721E+01  2.2393E+00 -4.0139E+01  1.229E+00  4.3189E+00  4.2618E+00
  4.000  1.0670E+01  2.1944E+00 -4.0624E+01  1.218E+00  4.4193E+00  4.4274E+00
  4.200  1.0612E+01  2.0440E+00 -4.1083E+01  1.205E+00  4.5406E+00  4.5965E+00
  4.400  1.0548E+01  1.8496E+00 -4.1522E+01  1.191E+00  4.6791E+00  4.7688E+00
  4.600  1.0479E+01  1.6120E+00 -4.1951E+01  1.177E+00  4.8318E+00  4.9440E+00
  4.800  1.0406E+01  1.3622E+00 -4.2389E+01  1.164E+00  4.9968E+00  5.1216E+00
  5.000  1.0330E+01  1.1161E+00 -4.2859E+01  1.150E+00  5.1724E+00  5.3014E+00
  5.200  1.0251E+01  9.3242E-01 -4.3399E+01  1.137E+00  5.3574E+00  5.4832E+00
  5.400  1.0171E+01  8.3882E-01 -4.4018E+01  1.125E+00  5.5509E+00  5.6666E+00
  5.600  1.0091E+01  8.8596E-01 -4.4621E+01  1.113E+00  5.7521E+00  5.8516E+00
  5.800  1.0010E+01  1.0367E+00 -4.5108E+01  1.101E+00  5.9602E+00  6.0379E+00
  6.000  9.9288E+00  1.2335E+00 -4.5475E+01  1.091E+00  6.1748E+00  6.2254E+00
  6.500  9.7262E+00  1.6825E+00 -4.6064E+01  1.064E+00  6.7364E+00  6.6985E+00
  7.000  9.5219E+00  1.9160E+00 -4.6428E+01  1.037E+00  7.3298E+00  7.1766E+00
  7.500  9.3153E+00  1.9532E+00 -4.6679E+01  1.014E+00  7.9510E+00  7.6586E+00
  8.000  9.1087E+00  1.8552E+00 -4.6853E+01  9.948E-01  8.5969E+00  8.1436E+00
  8.500  8.9053E+00  1.6916E+00 -4.6955E+01  9.800E-01  9.2651E+00  8.6309E+00
  9.000  8.7063E+00  1.5080E+00 -4.6984E+01  9.680E-01  9.9538E+00  9.1201E+00
  9.500  8.5117E+00  1.3497E+00 -4.6944E+01  9.580E-01  1.0662E+01  9.6108E+00
 10.000  8.3220E+00  1.2500E+00 -4.6851E+01  9.499E-01  1.1387E+01  1.0103E+01
 11.000  7.9597E+00  1.2661E+00 -4.6625E+01  9.391E-01  1.2886E+01  1.1089E+01
 12.000  7.6188E+00  1.4831E+00 -4.6506E+01  9.326E-01  1.4445E+01  1.2079E+01
 13.000  7.2979E+00  1.7357E+00 -4.6522E+01  9.283E-01  1.6057E+01  1.3071E+01
 14.000  6.9966E+00  1.9470E+00 -4.6612E+01  9.264E-01  1.7719E+01  1.4064E+01
 15.000  6.7124E+00  2.0747E+00 -4.6742E+01  9.251E-01  1.9425E+01  1.5058E+01
 16.000  6.4453E+00  2.1281E+00 -4.6889E+01  9.246E-01  2.1173E+01  1.6053E+01
 17.000  6.1926E+00  2.1203E+00 -4.7044E+01  9.231E-01  2.2959E+01  1.7049E+01
 18.000  5.9530E+00  2.0757E+00 -4.7205E+01  9.217E-01  2.4782E+01  1.8046E+01
 19.000  5.7234E+00  1.9987E+00 -4.7369E+01  9.209E-01  2.6638E+01  1.9042E+01
 20.000  5.5048E+00  1.9030E+00 -4.7537E+01  9.208E-01  2.8527E+01  2.0040E+01
